study_name, sample_id,NCBI_accession
PiperniE_PREDICT3US22A_2024,SAMEA117314271,ERR13987511
PiperniE_PREDICT3US22A_2024,SAMEA117314273,ERR13983912
PiperniE_PREDICT3US22A_2024,SAMEA117314275,ERR13983990
PiperniE_PREDICT3US22A_2024,SAMEA117314277,ERR13983771
PiperniE_PREDICT3US22A_2024,SAMEA117314279,ERR13983996
PiperniE_PREDICT3US22A_2024,SAMEA117314281,ERR13983764
PiperniE_PREDICT3US22A_2024,SAMEA117314284,ERR13983936
PiperniE_PREDICT3US22A_2024,SAMEA117314286,ERR13983985
PiperniE_PREDICT3US22A_2024,SAMEA117314288,ERR13983941
PiperniE_PREDICT3US22A_2024,SAMEA117314290,ERR13983988
PiperniE_PREDICT3US22A_2024,SAMEA117314292,ERR13983956
PiperniE_PREDICT3US22A_2024,SAMEA117314293,ERR13983884
PiperniE_PREDICT3US22A_2024,SAMEA117314295,ERR13983763
PiperniE_PREDICT3US22A_2024,SAMEA117314297,ERR13983991
PiperniE_PREDICT3US22A_2024,SAMEA117314266,ERR13983766
PiperniE_PREDICT3US22A_2024,SAMEA117314186,ERR13987251
PiperniE_PREDICT3US22A_2024,SAMEA117314184,ERR13983993
PiperniE_PREDICT3US22A_2024,SAMEA117314182,ERR13983953
PiperniE_PREDICT3US22A_2024,SAMEA117314045,ERR13983759
PiperniE_PREDICT3US22A_2024,SAMEA117314046,ERR13983800
PiperniE_PREDICT3US22A_2024,SAMEA117314050,ERR13983855
PiperniE_PREDICT3US22A_2024,SAMEA117314052,ERR13983773
PiperniE_PREDICT3US22A_2024,SAMEA117314054,ERR13983688
PiperniE_PREDICT3US22A_2024,SAMEA117314055,ERR13987055
PiperniE_PREDICT3US22A_2024,SAMEA117314043,ERR13983862
PiperniE_PREDICT3US22A_2024,SAMEA117314057,ERR13987235
PiperniE_PREDICT3US22A_2024,SAMEA117314067,ERR13983698
PiperniE_PREDICT3US22A_2024,SAMEA117314069,ERR13983700
PiperniE_PREDICT3US22A_2024,SAMEA117314071,ERR13983794
PiperniE_PREDICT3US22A_2024,SAMEA117314072,ERR13983978
PiperniE_PREDICT3US22A_2024,SAMEA117314074,ERR13983822
PiperniE_PREDICT3US22A_2024,SAMEA117314076,ERR13987564
PiperniE_PREDICT3US22A_2024,SAMEA117314061,ERR13987085
PiperniE_PREDICT3US22A_2024,SAMEA117314039,ERR13983648
PiperniE_PREDICT3US22A_2024,SAMEA117314037,ERR13983747
PiperniE_PREDICT3US22A_2024,SAMEA117314036,ERR13983841
PiperniE_PREDICT3US22A_2024,SAMEA117314003,ERR13984035
PiperniE_PREDICT3US22A_2024,SAMEA117314004,ERR13987191
PiperniE_PREDICT3US22A_2024,SAMEA117314006,ERR13983837
PiperniE_PREDICT3US22A_2024,SAMEA117314008,ERR13983823
PiperniE_PREDICT3US22A_2024,SAMEA117314010,ERR13987128
PiperniE_PREDICT3US22A_2024,SAMEA117314013,ERR13983690
PiperniE_PREDICT3US22A_2024,SAMEA117314015,ERR13988779
PiperniE_PREDICT3US22A_2024,SAMEA117314017,ERR13983792
PiperniE_PREDICT3US22A_2024,SAMEA117314019,ERR13983799
PiperniE_PREDICT3US22A_2024,SAMEA117314021,ERR13983807
PiperniE_PREDICT3US22A_2024,SAMEA117314023,ERR13983903
PiperniE_PREDICT3US22A_2024,SAMEA117314025,ERR13987197
PiperniE_PREDICT3US22A_2024,SAMEA117314030,ERR13983860
PiperniE_PREDICT3US22A_2024,SAMEA117314032,ERR13983937
PiperniE_PREDICT3US22A_2024,SAMEA117314034,ERR13983735
PiperniE_PREDICT3US22A_2024,SAMEA117314080,ERR13987161
PiperniE_PREDICT3US22A_2024,SAMEA117314082,ERR13987140
PiperniE_PREDICT3US22A_2024,SAMEA117314087,ERR13983999
PiperniE_PREDICT3US22A_2024,SAMEA117314089,ERR13983858
PiperniE_PREDICT3US22A_2024,SAMEA117314153,ERR13983723
PiperniE_PREDICT3US22A_2024,SAMEA117314156,ERR13987184
PiperniE_PREDICT3US22A_2024,SAMEA117314158,ERR13984159
PiperniE_PREDICT3US22A_2024,SAMEA117314160,ERR13987157
PiperniE_PREDICT3US22A_2024,SAMEA117314162,ERR13983647
PiperniE_PREDICT3US22A_2024,SAMEA117314164,ERR13988876
PiperniE_PREDICT3US22A_2024,SAMEA117314166,ERR13984154
PiperniE_PREDICT3US22A_2024,SAMEA117314167,ERR13983915
PiperniE_PREDICT3US22A_2024,SAMEA117314169,ERR13983885
PiperniE_PREDICT3US22A_2024,SAMEA117314171,ERR13983914
PiperniE_PREDICT3US22A_2024,SAMEA117314173,ERR13984025
PiperniE_PREDICT3US22A_2024,SAMEA117314175,ERR13984143
PiperniE_PREDICT3US22A_2024,SAMEA117314177,ERR13984038
PiperniE_PREDICT3US22A_2024,SAMEA117314178,ERR13983893
PiperniE_PREDICT3US22A_2024,SAMEA117314180,ERR13983883
PiperniE_PREDICT3US22A_2024,SAMEA117314149,ERR13983714
PiperniE_PREDICT3US22A_2024,SAMEA117314336,ERR13984098
PiperniE_PREDICT3US22A_2024,SAMEA117314142,ERR13983820
PiperniE_PREDICT3US22A_2024,SAMEA117314131,ERR13983908
PiperniE_PREDICT3US22A_2024,SAMEA117314093,ERR13983962
PiperniE_PREDICT3US22A_2024,SAMEA117314095,ERR13983652
PiperniE_PREDICT3US22A_2024,SAMEA117314096,ERR13983943
PiperniE_PREDICT3US22A_2024,SAMEA117314098,ERR13984189
PiperniE_PREDICT3US22A_2024,SAMEA117314100,ERR13987122
PiperniE_PREDICT3US22A_2024,SAMEA117314102,ERR13983733
PiperniE_PREDICT3US22A_2024,SAMEA117314104,ERR13983992
PiperniE_PREDICT3US22A_2024,SAMEA117314105,ERR13983929
PiperniE_PREDICT3US22A_2024,SAMEA117314109,ERR13983657
PiperniE_PREDICT3US22A_2024,SAMEA117314113,ERR13983655
PiperniE_PREDICT3US22A_2024,SAMEA117314114,ERR13983852
PiperniE_PREDICT3US22A_2024,SAMEA117314116,ERR13983730
PiperniE_PREDICT3US22A_2024,SAMEA117314122,ERR13988849
PiperniE_PREDICT3US22A_2024,SAMEA117314125,ERR13983987
PiperniE_PREDICT3US22A_2024,SAMEA117314127,ERR13983808
PiperniE_PREDICT3US22A_2024,SAMEA117314140,ERR13983719
PiperniE_PREDICT3US22A_2024,SAMEA117314337,ERR13983873
PiperniE_PREDICT3US22A_2024,SAMEA117314339,ERR13983669
PiperniE_PREDICT3US22A_2024,SAMEA117314341,ERR13984135
PiperniE_PREDICT3US22A_2024,SAMEA117314529,ERR13983877
PiperniE_PREDICT3US22A_2024,SAMEA117314531,ERR13983907
PiperniE_PREDICT3US22A_2024,SAMEA117314533,ERR13983824
PiperniE_PREDICT3US22A_2024,SAMEA117314535,ERR13983979
PiperniE_PREDICT3US22A_2024,SAMEA117314537,ERR13983886
PiperniE_PREDICT3US22A_2024,SAMEA117314538,ERR13983919
PiperniE_PREDICT3US22A_2024,SAMEA117314527,ERR13987437
PiperniE_PREDICT3US22A_2024,SAMEA117314540,ERR13983838
PiperniE_PREDICT3US22A_2024,SAMEA117314544,ERR13984371
PiperniE_PREDICT3US22A_2024,SAMEA117314545,ERR13988827
PiperniE_PREDICT3US22A_2024,SAMEA117314547,ERR13983906
PiperniE_PREDICT3US22A_2024,SAMEA117314549,ERR13987275
PiperniE_PREDICT3US22A_2024,SAMEA117314551,ERR13984275
PiperniE_PREDICT3US22A_2024,SAMEA117314552,ERR13987348
PiperniE_PREDICT3US22A_2024,SAMEA117314542,ERR13987386
PiperniE_PREDICT3US22A_2024,SAMEA117314526,ERR13983918
PiperniE_PREDICT3US22A_2024,SAMEA117314524,ERR13983932
PiperniE_PREDICT3US22A_2024,SAMEA117314522,ERR13983806
PiperniE_PREDICT3US22A_2024,SAMEA117314491,ERR13984124
PiperniE_PREDICT3US22A_2024,SAMEA117314493,ERR13983626
PiperniE_PREDICT3US22A_2024,SAMEA117314495,ERR13983913
PiperniE_PREDICT3US22A_2024,SAMEA117314496,ERR13983780
PiperniE_PREDICT3US22A_2024,SAMEA117314498,ERR13983899
PiperniE_PREDICT3US22A_2024,SAMEA117314500,ERR13984020
PiperniE_PREDICT3US22A_2024,SAMEA117314502,ERR13983935
PiperniE_PREDICT3US22A_2024,SAMEA117314504,ERR13983724
PiperniE_PREDICT3US22A_2024,SAMEA117314505,ERR13983851
PiperniE_PREDICT3US22A_2024,SAMEA117314507,ERR13984113
PiperniE_PREDICT3US22A_2024,SAMEA117314511,ERR13984128
PiperniE_PREDICT3US22A_2024,SAMEA117314513,ERR13983959
PiperniE_PREDICT3US22A_2024,SAMEA117314517,ERR13984106
PiperniE_PREDICT3US22A_2024,SAMEA117314518,ERR13983756
PiperniE_PREDICT3US22A_2024,SAMEA117314520,ERR13983739
PiperniE_PREDICT3US22A_2024,SAMEA117314554,ERR13987317
PiperniE_PREDICT3US22A_2024,SAMEA117314556,ERR13987194
PiperniE_PREDICT3US22A_2024,SAMEA117314558,ERR13984088
PiperniE_PREDICT3US22A_2024,SAMEA117314559,ERR13984365
PiperniE_PREDICT3US22A_2024,SAMEA117314594,ERR13987296
PiperniE_PREDICT3US22A_2024,SAMEA117314596,ERR13984115
PiperniE_PREDICT3US22A_2024,SAMEA117314598,ERR13984182
PiperniE_PREDICT3US22A_2024,SAMEA117314600,ERR13983867
PiperniE_PREDICT3US22A_2024,SAMEA117314601,ERR13987225
PiperniE_PREDICT3US22A_2024,SAMEA117314604,ERR13984169
PiperniE_PREDICT3US22A_2024,SAMEA117314606,ERR13984156
PiperniE_PREDICT3US22A_2024,SAMEA117314608,ERR13988742
PiperniE_PREDICT3US22A_2024,SAMEA117314610,ERR13984357
PiperniE_PREDICT3US22A_2024,SAMEA117314612,ERR13983911
PiperniE_PREDICT3US22A_2024,SAMEA117314615,ERR13984010
PiperniE_PREDICT3US22A_2024,SAMEA117314617,ERR13987339
PiperniE_PREDICT3US22A_2024,SAMEA117314619,ERR13987221
PiperniE_PREDICT3US22A_2024,SAMEA117314620,ERR13983955
PiperniE_PREDICT3US22A_2024,SAMEA117314622,ERR13983878
PiperniE_PREDICT3US22A_2024,SAMEA117314593,ERR13984209
PiperniE_PREDICT3US22A_2024,SAMEA117314489,ERR13984112
PiperniE_PREDICT3US22A_2024,SAMEA117314591,ERR13988763
PiperniE_PREDICT3US22A_2024,SAMEA117314587,ERR13984242
PiperniE_PREDICT3US22A_2024,SAMEA117314561,ERR13984072
PiperniE_PREDICT3US22A_2024,SAMEA117314563,ERR13984089
PiperniE_PREDICT3US22A_2024,SAMEA117314564,ERR13984039
PiperniE_PREDICT3US22A_2024,SAMEA117314566,ERR13987343
PiperniE_PREDICT3US22A_2024,SAMEA117314568,ERR13984065
PiperniE_PREDICT3US22A_2024,SAMEA117314570,ERR13987305
PiperniE_PREDICT3US22A_2024,SAMEA117314572,ERR13983812
PiperniE_PREDICT3US22A_2024,SAMEA117314573,ERR13987263
PiperniE_PREDICT3US22A_2024,SAMEA117314575,ERR13983934
PiperniE_PREDICT3US22A_2024,SAMEA117314577,ERR13983947
PiperniE_PREDICT3US22A_2024,SAMEA117314578,ERR13984250
PiperniE_PREDICT3US22A_2024,SAMEA117314580,ERR13984083
PiperniE_PREDICT3US22A_2024,SAMEA117314582,ERR13984271
PiperniE_PREDICT3US22A_2024,SAMEA117314584,ERR13988894
PiperniE_PREDICT3US22A_2024,SAMEA117314585,ERR13987362
PiperniE_PREDICT3US22A_2024,SAMEA117314589,ERR13984063
PiperniE_PREDICT3US22A_2024,SAMEA117314001,ERR13988771
PiperniE_PREDICT3US22A_2024,SAMEA117314487,ERR13983890
PiperniE_PREDICT3US22A_2024,SAMEA117314483,ERR13984412
PiperniE_PREDICT3US22A_2024,SAMEA117314382,ERR13983921
PiperniE_PREDICT3US22A_2024,SAMEA117314385,ERR13987365
PiperniE_PREDICT3US22A_2024,SAMEA117314387,ERR13984086
PiperniE_PREDICT3US22A_2024,SAMEA117314389,ERR13988748
PiperniE_PREDICT3US22A_2024,SAMEA117314391,ERR13984146
PiperniE_PREDICT3US22A_2024,SAMEA117314393,ERR13983977
PiperniE_PREDICT3US22A_2024,SAMEA117314380,ERR13983898
PiperniE_PREDICT3US22A_2024,SAMEA117314395,ERR13987536
PiperniE_PREDICT3US22A_2024,SAMEA117314398,ERR13983887
PiperniE_PREDICT3US22A_2024,SAMEA117314400,ERR13987230
PiperniE_PREDICT3US22A_2024,SAMEA117314404,ERR13987501
PiperniE_PREDICT3US22A_2024,SAMEA117314406,ERR13983951
PiperniE_PREDICT3US22A_2024,SAMEA117314407,ERR13987374
PiperniE_PREDICT3US22A_2024,SAMEA117314409,ERR13984139
PiperniE_PREDICT3US22A_2024,SAMEA117314396,ERR13983770
PiperniE_PREDICT3US22A_2024,SAMEA117314378,ERR13983781
PiperniE_PREDICT3US22A_2024,SAMEA117314374,ERR13983817
PiperniE_PREDICT3US22A_2024,SAMEA117314371,ERR13984009
PiperniE_PREDICT3US22A_2024,SAMEA117314343,ERR13983909
PiperniE_PREDICT3US22A_2024,SAMEA117314344,ERR13983923
PiperniE_PREDICT3US22A_2024,SAMEA117314346,ERR13983868
PiperniE_PREDICT3US22A_2024,SAMEA117314348,ERR13984015
PiperniE_PREDICT3US22A_2024,SAMEA117314350,ERR13983826
PiperniE_PREDICT3US22A_2024,SAMEA117314352,ERR13983964
PiperniE_PREDICT3US22A_2024,SAMEA117314354,ERR13983961
PiperniE_PREDICT3US22A_2024,SAMEA117314356,ERR13983974
PiperniE_PREDICT3US22A_2024,SAMEA117314358,ERR13983944
PiperniE_PREDICT3US22A_2024,SAMEA117314360,ERR13983741
PiperniE_PREDICT3US22A_2024,SAMEA117314361,ERR13983965
PiperniE_PREDICT3US22A_2024,SAMEA117314363,ERR13983880
PiperniE_PREDICT3US22A_2024,SAMEA117314365,ERR13984094
PiperniE_PREDICT3US22A_2024,SAMEA117314367,ERR13983847
PiperniE_PREDICT3US22A_2024,SAMEA117314369,ERR13983680
PiperniE_PREDICT3US22A_2024,SAMEA117314411,ERR13983796
PiperniE_PREDICT3US22A_2024,SAMEA117314413,ERR13983736
PiperniE_PREDICT3US22A_2024,SAMEA117314415,ERR13984036
PiperniE_PREDICT3US22A_2024,SAMEA117314417,ERR13984126
PiperniE_PREDICT3US22A_2024,SAMEA117314453,ERR13983866
PiperniE_PREDICT3US22A_2024,SAMEA117314455,ERR13983896
PiperniE_PREDICT3US22A_2024,SAMEA117314457,ERR13984066
PiperniE_PREDICT3US22A_2024,SAMEA117314459,ERR13987459
PiperniE_PREDICT3US22A_2024,SAMEA117314460,ERR13987543
PiperniE_PREDICT3US22A_2024,SAMEA117314462,ERR13983762
PiperniE_PREDICT3US22A_2024,SAMEA117314464,ERR13987356
PiperniE_PREDICT3US22A_2024,SAMEA117314466,ERR13984336
PiperniE_PREDICT3US22A_2024,SAMEA117314468,ERR13983664
PiperniE_PREDICT3US22A_2024,SAMEA117314470,ERR13983897
PiperniE_PREDICT3US22A_2024,SAMEA117314472,ERR13984076
PiperniE_PREDICT3US22A_2024,SAMEA117314473,ERR13984199
PiperniE_PREDICT3US22A_2024,SAMEA117314477,ERR13984075
PiperniE_PREDICT3US22A_2024,SAMEA117314479,ERR13983845
PiperniE_PREDICT3US22A_2024,SAMEA117314481,ERR13984071
PiperniE_PREDICT3US22A_2024,SAMEA117314451,ERR13983829
PiperniE_PREDICT3US22A_2024,SAMEA117314485,ERR13987472
PiperniE_PREDICT3US22A_2024,SAMEA117314449,ERR13983750
PiperniE_PREDICT3US22A_2024,SAMEA117314446,ERR13987268
PiperniE_PREDICT3US22A_2024,SAMEA117314418,ERR13983938
PiperniE_PREDICT3US22A_2024,SAMEA117314420,ERR13984096
PiperniE_PREDICT3US22A_2024,SAMEA117314422,ERR13983971
PiperniE_PREDICT3US22A_2024,SAMEA117314424,ERR13983748
PiperniE_PREDICT3US22A_2024,SAMEA117314426,ERR13983844
PiperniE_PREDICT3US22A_2024,SAMEA117314427,ERR13987461
PiperniE_PREDICT3US22A_2024,SAMEA117314429,ERR13983952
PiperniE_PREDICT3US22A_2024,SAMEA117314431,ERR13984023
PiperniE_PREDICT3US22A_2024,SAMEA117314433,ERR13983775
PiperniE_PREDICT3US22A_2024,SAMEA117314435,ERR13987282
PiperniE_PREDICT3US22A_2024,SAMEA117314437,ERR13984002
PiperniE_PREDICT3US22A_2024,SAMEA117314438,ERR13983827
PiperniE_PREDICT3US22A_2024,SAMEA117314440,ERR13987309
PiperniE_PREDICT3US22A_2024,SAMEA117314442,ERR13988767
PiperniE_PREDICT3US22A_2024,SAMEA117314444,ERR13983697
PiperniE_PREDICT3US22A_2024,SAMEA117314448,ERR13983950
PiperniE_PREDICT3US22A_2024,SAMEA117313997,ERR13983675
PiperniE_PREDICT3US22A_2024,SAMEA117313993,ERR13983659
PiperniE_PREDICT3US22A_2024,SAMEA117313986,ERR13983865
PiperniE_PREDICT3US22A_2024,SAMEA117312563,ERR13987142
PiperniE_PREDICT3US22A_2024,SAMEA117312564,ERR13987059
PiperniE_PREDICT3US22A_2024,SAMEA117312570,ERR13987107
PiperniE_PREDICT3US22A_2024,SAMEA117312574,ERR13987213
PiperniE_PREDICT3US22A_2024,SAMEA117312579,ERR13988865
PiperniE_PREDICT3US22A_2024,SAMEA117312581,ERR13987098
PiperniE_PREDICT3US22A_2024,SAMEA117312553,ERR13990556
PiperniE_PREDICT3US22A_2024,SAMEA117312583,ERR13987218
PiperniE_PREDICT3US22A_2024,SAMEA117312606,ERR13987186
PiperniE_PREDICT3US22A_2024,SAMEA117312621,ERR13987181
PiperniE_PREDICT3US22A_2024,SAMEA117312629,ERR13987106
PiperniE_PREDICT3US22A_2024,SAMEA117312639,ERR13987091
PiperniE_PREDICT3US22A_2024,SAMEA117312641,ERR13987192
PiperniE_PREDICT3US22A_2024,SAMEA117312648,ERR13987131
PiperniE_PREDICT3US22A_2024,SAMEA117312591,ERR13987130
PiperniE_PREDICT3US22A_2024,SAMEA117312548,ERR13987027
PiperniE_PREDICT3US22A_2024,SAMEA117312544,ERR13987141
PiperniE_PREDICT3US22A_2024,SAMEA117312537,ERR13988859
PiperniE_PREDICT3US22A_2024,SAMEA117312471,ERR13987274
PiperniE_PREDICT3US22A_2024,SAMEA117312473,ERR13987146
PiperniE_PREDICT3US22A_2024,SAMEA117312477,ERR13987099
PiperniE_PREDICT3US22A_2024,SAMEA117312480,ERR13988787
PiperniE_PREDICT3US22A_2024,SAMEA117312483,ERR13987057
PiperniE_PREDICT3US22A_2024,SAMEA117312490,ERR13987083
PiperniE_PREDICT3US22A_2024,SAMEA117312491,ERR13987092
PiperniE_PREDICT3US22A_2024,SAMEA117312492,ERR13987246
PiperniE_PREDICT3US22A_2024,SAMEA117312508,ERR13987144
PiperniE_PREDICT3US22A_2024,SAMEA117312513,ERR13987172
PiperniE_PREDICT3US22A_2024,SAMEA117312517,ERR13987143
PiperniE_PREDICT3US22A_2024,SAMEA117312521,ERR13987081
PiperniE_PREDICT3US22A_2024,SAMEA117312525,ERR13987090
PiperniE_PREDICT3US22A_2024,SAMEA117312527,ERR13987114
PiperniE_PREDICT3US22A_2024,SAMEA117312535,ERR13987156
PiperniE_PREDICT3US22A_2024,SAMEA117312665,ERR13987032
PiperniE_PREDICT3US22A_2024,SAMEA117312697,ERR13987118
PiperniE_PREDICT3US22A_2024,SAMEA117312730,ERR13987196
PiperniE_PREDICT3US22A_2024,SAMEA117312735,ERR13987127
PiperniE_PREDICT3US22A_2024,SAMEA117313003,ERR13987126
PiperniE_PREDICT3US22A_2024,SAMEA117313017,ERR13988912
PiperniE_PREDICT3US22A_2024,SAMEA117313024,ERR13988721
PiperniE_PREDICT3US22A_2024,SAMEA117313035,ERR13988832
PiperniE_PREDICT3US22A_2024,SAMEA117313040,ERR13987061
PiperniE_PREDICT3US22A_2024,SAMEA117313086,ERR13987139
PiperniE_PREDICT3US22A_2024,SAMEA117313118,ERR13987065
PiperniE_PREDICT3US22A_2024,SAMEA117313121,ERR13987063
PiperniE_PREDICT3US22A_2024,SAMEA117313123,ERR13987138
PiperniE_PREDICT3US22A_2024,SAMEA117313129,ERR13987077
PiperniE_PREDICT3US22A_2024,SAMEA117313145,ERR13983816
PiperniE_PREDICT3US22A_2024,SAMEA117313205,ERR13987045
PiperniE_PREDICT3US22A_2024,SAMEA117313209,ERR13987082
PiperniE_PREDICT3US22A_2024,SAMEA117313215,ERR13987241
PiperniE_PREDICT3US22A_2024,SAMEA117313221,ERR13987111
PiperniE_PREDICT3US22A_2024,SAMEA117312983,ERR13983653
PiperniE_PREDICT3US22A_2024,SAMEA117312463,ERR13987200
PiperniE_PREDICT3US22A_2024,SAMEA117312981,ERR13987102
PiperniE_PREDICT3US22A_2024,SAMEA117312974,ERR13987096
PiperniE_PREDICT3US22A_2024,SAMEA117312737,ERR13987145
PiperniE_PREDICT3US22A_2024,SAMEA117312744,ERR13987338
PiperniE_PREDICT3US22A_2024,SAMEA117312802,ERR13987033
PiperniE_PREDICT3US22A_2024,SAMEA117312810,ERR13987074
PiperniE_PREDICT3US22A_2024,SAMEA117312819,ERR13987154
PiperniE_PREDICT3US22A_2024,SAMEA117312822,ERR13987163
PiperniE_PREDICT3US22A_2024,SAMEA117312828,ERR13987095
PiperniE_PREDICT3US22A_2024,SAMEA117312834,ERR13987455
PiperniE_PREDICT3US22A_2024,SAMEA117312874,ERR13989002
PiperniE_PREDICT3US22A_2024,SAMEA117312876,ERR13987515
PiperniE_PREDICT3US22A_2024,SAMEA117312879,ERR13987035
PiperniE_PREDICT3US22A_2024,SAMEA117312894,ERR13987394
PiperniE_PREDICT3US22A_2024,SAMEA117312897,ERR13987210
PiperniE_PREDICT3US22A_2024,SAMEA117312917,ERR13987108
PiperniE_PREDICT3US22A_2024,SAMEA117312941,ERR13987048
PiperniE_PREDICT3US22A_2024,SAMEA117312977,ERR13987183
PiperniE_PREDICT3US22A_2024,SAMEA117313263,ERR13987206
PiperniE_PREDICT3US22A_2024,SAMEA117312455,ERR13987109
PiperniE_PREDICT3US22A_2024,SAMEA117312440,ERR13987093
PiperniE_PREDICT3US22A_2024,SAMEA117312162,ERR13987198
PiperniE_PREDICT3US22A_2024,SAMEA117312171,ERR13987119
PiperniE_PREDICT3US22A_2024,SAMEA117312173,ERR13987062
PiperniE_PREDICT3US22A_2024,SAMEA117312178,ERR13987147
PiperniE_PREDICT3US22A_2024,SAMEA117312180,ERR13988854
PiperniE_PREDICT3US22A_2024,SAMEA117312184,ERR13987113
PiperniE_PREDICT3US22A_2024,SAMEA117312156,ERR13987151
PiperniE_PREDICT3US22A_2024,SAMEA117312189,ERR13987160
PiperniE_PREDICT3US22A_2024,SAMEA117312198,ERR13987178
PiperniE_PREDICT3US22A_2024,SAMEA117312211,ERR13987215
PiperniE_PREDICT3US22A_2024,SAMEA117312217,ERR13987188
PiperniE_PREDICT3US22A_2024,SAMEA117312222,ERR13987159
PiperniE_PREDICT3US22A_2024,SAMEA117312224,ERR13987052
PiperniE_PREDICT3US22A_2024,SAMEA117312226,ERR13987046
PiperniE_PREDICT3US22A_2024,SAMEA117312193,ERR13987049
PiperniE_PREDICT3US22A_2024,SAMEA117312151,ERR13987104
PiperniE_PREDICT3US22A_2024,SAMEA117312135,ERR13987199
PiperniE_PREDICT3US22A_2024,SAMEA117312068,ERR13988899
PiperniE_PREDICT3US22A_2024,SAMEA117311735,ERR13987332
PiperniE_PREDICT3US22A_2024,SAMEA117311746,ERR13987257
PiperniE_PREDICT3US22A_2024,SAMEA117311751,ERR13987607
PiperniE_PREDICT3US22A_2024,SAMEA117311753,ERR13987169
PiperniE_PREDICT3US22A_2024,SAMEA117311781,ERR13988789
PiperniE_PREDICT3US22A_2024,SAMEA117311868,ERR13987250
PiperniE_PREDICT3US22A_2024,SAMEA117311878,ERR13987064
PiperniE_PREDICT3US22A_2024,SAMEA117311887,ERR13990735
PiperniE_PREDICT3US22A_2024,SAMEA117311905,ERR13987234
PiperniE_PREDICT3US22A_2024,SAMEA117311912,ERR13988900
PiperniE_PREDICT3US22A_2024,SAMEA117311971,ERR13987123
PiperniE_PREDICT3US22A_2024,SAMEA117311976,ERR13987158
PiperniE_PREDICT3US22A_2024,SAMEA117311980,ERR13987267
PiperniE_PREDICT3US22A_2024,SAMEA117312016,ERR13987264
PiperniE_PREDICT3US22A_2024,SAMEA117312042,ERR13987165
PiperniE_PREDICT3US22A_2024,SAMEA117312229,ERR13987135
PiperniE_PREDICT3US22A_2024,SAMEA117312240,ERR13987174
PiperniE_PREDICT3US22A_2024,SAMEA117312245,ERR13987053
PiperniE_PREDICT3US22A_2024,SAMEA117312246,ERR13987167
PiperniE_PREDICT3US22A_2024,SAMEA117312346,ERR13987097
PiperniE_PREDICT3US22A_2024,SAMEA117312353,ERR13987089
PiperniE_PREDICT3US22A_2024,SAMEA117312362,ERR13987173
PiperniE_PREDICT3US22A_2024,SAMEA117312366,ERR13987079
PiperniE_PREDICT3US22A_2024,SAMEA117312373,ERR13987162
PiperniE_PREDICT3US22A_2024,SAMEA117312375,ERR13987207
PiperniE_PREDICT3US22A_2024,SAMEA117312377,ERR13987175
PiperniE_PREDICT3US22A_2024,SAMEA117312380,ERR13987202
PiperniE_PREDICT3US22A_2024,SAMEA117312395,ERR13987067
PiperniE_PREDICT3US22A_2024,SAMEA117312406,ERR13987132
PiperniE_PREDICT3US22A_2024,SAMEA117312409,ERR13987051
PiperniE_PREDICT3US22A_2024,SAMEA117312413,ERR13987205
PiperniE_PREDICT3US22A_2024,SAMEA117312419,ERR13987054
PiperniE_PREDICT3US22A_2024,SAMEA117312421,ERR13987042
PiperniE_PREDICT3US22A_2024,SAMEA117312425,ERR13987068
PiperniE_PREDICT3US22A_2024,SAMEA117312338,ERR13990585
PiperniE_PREDICT3US22A_2024,SAMEA117312442,ERR13987116
PiperniE_PREDICT3US22A_2024,SAMEA117312331,ERR13987153
PiperniE_PREDICT3US22A_2024,SAMEA117312320,ERR13987166
PiperniE_PREDICT3US22A_2024,SAMEA117312257,ERR13987084
PiperniE_PREDICT3US22A_2024,SAMEA117312262,ERR13987078
PiperniE_PREDICT3US22A_2024,SAMEA117312268,ERR13990726
PiperniE_PREDICT3US22A_2024,SAMEA117312271,ERR13987133
PiperniE_PREDICT3US22A_2024,SAMEA117312277,ERR13988777
PiperniE_PREDICT3US22A_2024,SAMEA117312280,ERR13987110
PiperniE_PREDICT3US22A_2024,SAMEA117312282,ERR13987047
PiperniE_PREDICT3US22A_2024,SAMEA117312284,ERR13988858
PiperniE_PREDICT3US22A_2024,SAMEA117312286,ERR13987149
PiperniE_PREDICT3US22A_2024,SAMEA117312293,ERR13987087
PiperniE_PREDICT3US22A_2024,SAMEA117312300,ERR13987115
PiperniE_PREDICT3US22A_2024,SAMEA117312306,ERR13987124
PiperniE_PREDICT3US22A_2024,SAMEA117312311,ERR13988862
PiperniE_PREDICT3US22A_2024,SAMEA117312313,ERR13987217
PiperniE_PREDICT3US22A_2024,SAMEA117312315,ERR13987150
PiperniE_PREDICT3US22A_2024,SAMEA117312322,ERR13987137
PiperniE_PREDICT3US22A_2024,SAMEA117314624,ERR13983693
PiperniE_PREDICT3US22A_2024,SAMEA117313265,ERR13987037
PiperniE_PREDICT3US22A_2024,SAMEA117313285,ERR13987201
PiperniE_PREDICT3US22A_2024,SAMEA117313842,ERR13983946
PiperniE_PREDICT3US22A_2024,SAMEA117313845,ERR13983854
PiperniE_PREDICT3US22A_2024,SAMEA117313851,ERR13983755
PiperniE_PREDICT3US22A_2024,SAMEA117313853,ERR13983710
PiperniE_PREDICT3US22A_2024,SAMEA117313867,ERR13983777
PiperniE_PREDICT3US22A_2024,SAMEA117313869,ERR13983853
